https://github.com/readbeyond/aeneas,https://www.readbeyond.it/aeneas/docs/changelog.html,https://github.com/readbeyond/aeneas/releases,
https://github.com/ijl/orjson,https://github.com/ijl/orjson/blob/master/CHANGELOG.md,https://github.com/ijl/orjson/releases,
https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex/blob/main/CHANGES.rst,https://github.com/pantsbuild/pex/releases,
https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional/blob/master/CHANGELOG.md,https://github.com/EntilZha/PyFunctional/releases,
https://github.com/bytedeco/javacpp-presets,https://github.com/bytedeco/javacpp-presets/blob/master/CHANGELOG.md,https://github.com/bytedeco/javacpp-presets/releases,
https://github.com/JelteF/PyLaTeX,https://github.com/JelteF/PyLaTeX/blob/master/docs/source/changelog.rst,https://github.com/JelteF/PyLaTeX/releases,
https://github.com/MTG/essentia,https://github.com/MTG/essentia/blob/master/Changelog,https://github.com/MTG/essentia/releases,
https://github.com/apache/libcloud,https://libcloud.readthedocs.io/en/latest/changelog.html,https://github.com/apache/libcloud/releases,
https://github.com/scrapy/scrapely,https://github.com/scrapy/scrapely/blob/master/NEWS,https://github.com/scrapy/scrapely/releases,
https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy/blob/master/filterpy/changelog.txt,https://github.com/rlabbe/filterpy/releases,
https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy/blob/dev/CHANGELOG.md,https://github.com/pgmpy/pgmpy/releases,
https://github.com/andrewssobral/bgslibrary,https://github.com/andrewssobral/bgslibrary/wiki/Release-notes,https://github.com/andrewssobral/bgslibrary/releases,
https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy/blob/main/CHANGELOG.md,https://github.com/TDAmeritrade/stumpy/releases,
https://github.com/alecthomas/voluptuous,https://pyup.io/changelogs/voluptuous/,https://github.com/alecthomas/voluptuous/releases,
https://github.com/rholder/retrying,https://tenacity.readthedocs.io/en/latest/changelog.html,https://github.com/rholder/retrying/releases,
